"PostId","TagId"
27830,41
27853,41
27865,41
27867,41
27900,41
27902,41
27924,41
27945,41
27948,41
27953,41
27972,41
27986,41
27988,41
27991,41
28003,41
28017,41
28019,41
28042,41
28070,41
28081,41
28086,41
28094,41
28102,41
28112,41
28113,41
28115,41
28152,41
28173,41
28232,41
28242,41
28286,41
28318,41
28372,41
28375,41
28380,41
28419,41
28431,41
28438,41
28443,41
28454,41
28472,41
28483,41
28484,41
28486,41
28489,41
28492,41
28495,41
28523,41
28526,41
28528,41
28537,41
28541,41
28542,41
28547,41
28566,41
28576,41
28601,41
28602,41
28620,41
28649,41
28686,41
28688,41
28701,41
28721,41
28732,41
28737,41
28738,41
28752,41
28756,41
28776,41
28813,41
28819,41
28828,41
28850,41
28851,41
28873,41
28876,41
28879,41
28882,41
28916,41
28935,41
28941,41
28945,41
28946,41
28957,41
28964,41
28996,41
29013,41
29033,41
29039,41
29044,41
29091,41
29104,41
29114,41
29131,41
29137,41
29166,41
29187,41
29189,41
29203,41
29239,41
29272,41
29279,41
29280,41
29303,41
29327,41
29329,41
29336,41
29357,41
29367,41
29390,41
29399,41
29400,41
29424,41
29434,41
29443,41
29445,41
29446,41
29449,41
29456,41
29459,41
29477,41
29479,41
29500,41
29502,41
29512,41
29513,41
29525,41
29544,41
29557,41
29563,41
29573,41
29585,41
29589,41
29590,41
29603,41
29617,41
29653,41
29669,41
29690,41
29719,41
29726,41
29742,41
29756,41
29761,41
29778,41
29804,41
29859,41
29895,41
29901,41
29918,41
29932,41
29977,41
29990,41
29993,41
29995,41
30005,41
30014,41
30018,41
30026,41
30035,41
30054,41
30061,41
30083,41
30111,41
30172,41
30198,41
30232,41
30233,41
30243,41
30255,41
30280,41
30290,41
30303,41
30358,41
30360,41
30373,41
30377,41
30394,41
30402,41
30406,41
30415,41
30418,41
30451,41
30455,41
30460,41
30461,41
30463,41
30491,41
30496,41
30505,41
30509,41
30510,41
30513,41
30535,41
30541,41
30554,41
30576,41
30591,41
30602,41
30645,41
30652,41
30661,41
30664,41
30677,41
30691,41
30702,41
30726,41
30731,41
30750,41
30764,41
30766,41
30778,41
30788,41
30797,41
30803,41
30813,41
30822,41
30841,41
30858,41
30861,41
30868,41
30887,41
30902,41
30906,41
30907,41
30918,41
30921,41
30937,41
30942,41
30948,41
30961,41
30975,41
31062,41
31073,41
31077,41
31079,41
31098,41
31113,41
31114,41
31118,41
31119,41
31143,41
31147,41
31157,41
31158,41
31159,41
31164,41
31165,41
31169,41
35,44
173,44
270,44
312,44
951,44
1174,44
2092,44
2679,44
3024,44
4741,44
5005,44
5247,44
5372,44
6101,44
6648,44
6946,44
6989,44
7049,44
7244,44
7535,44
7579,44
8083,44
8117,44
8505,44
9405,44
9561,44
9767,44
10546,44
10574,44
10591,44
10621,44
10805,44
10951,44
11003,44
11096,44
11182,44
11319,44
11595,44
11611,44
11703,44
11829,44
11868,44
11956,44
11980,44
12005,44
12594,44
12825,44
12826,44
12864,44
13048,44
13086,44
13099,44
13178,44
13346,44
13458,44
13509,44
13843,44
14812,44
15160,44
15324,44
15371,44
15374,44
15375,44
15588,44
15730,44
15967,44
16237,44
16282,44
16361,44
16364,44
17073,44
17160,44
17320,44
17853,44
17862,44
17966,44
18176,44
18491,44
18526,44
18595,44
20462,44
20826,44
21192,44
21329,44
21702,44
21914,44
21957,44
22179,44
22313,44
22491,44
22554,44
22638,44
22951,44
23320,44
23672,44
23839,44
24815,44
24821,44
25068,44
25521,44
25836,44
25966,44
26058,44
26137,44
26294,44
26346,44
26815,44
26901,44
27299,44
27443,44
27772,44
27869,44
27950,44
28449,44
28600,44
28748,44
29017,44
29088,44
29964,44
30252,44
30814,44
35,46
6989,46
7535,46
7579,46
10985,46
11876,46
17293,46
20826,46
22052,46
22065,46
22176,46
23320,46
24795,46
29272,46
36,47
534,47
660,47
1052,47
1082,47
1256,47
1274,47
1357,47
1447,47
1536,47
1590,47
1646,47
1781,47
1961,47
2022,47
2086,47
2125,47
2197,47
2446,47
2572,47
2602,47
2615,47
2746,47
2819,47
2863,47
2892,47
2976,47
3061,47
3062,47
3086,47
3307,47
3445,47
3463,47
3589,47
3719,47
3730,47
3902,47
3915,47
3943,47
3961,47
4010,47
4040,47
4172,47
4238,47
4668,47
4920,47
5048,47
5149,47
5300,47
5545,47
5562,47
5619,47
5703,47
5747,47
5750,47
5926,47
6020,47
6139,47
6151,47
6268,47
6321,47
6604,47
6613,47
6747,47
6795,47
6853,47
6897,47
7058,47
7100,47
7218,47
7238,47
7357,47
7376,47
7394,47
7511,47
7512,47
7515,47
7727,47
7732,47
7763,47
7784,47
7809,47
7951,47
8012,47
8013,47
8019,47
8063,47
8065,47
8071,47
8161,47
8185,47
8192,47
8236,47
8266,47
8290,47
8300,47
8374,47
8399,47
8453,47
8468,47
8490,47
8651,47
8664,47
8677,47
8779,47
8956,47
9050,47
9062,47
9068,47
9132,47
9228,47
9281,47
9333,47
9662,47
9718,47
9731,47
9736,47
9752,47
9825,47
9845,47
9918,47
9930,47
10008,47
10038,47
10066,47
10121,47
10241,47
10274,47
10450,47
10509,47
10526,47
10597,47
10598,47
10687,47
10945,47
10981,47
11112,47
11172,47
11208,47
11253,47
11322,47
11458,47
11485,47
11522,47
11708,47
11746,47
11871,47
11883,47
11990,47
12021,47
12060,47
12182,47
12410,47
12558,47
12597,47
12663,47
12857,47
12924,47
13058,47
13084,47
13097,47
13146,47
13148,47
13221,47
13265,47
13368,47
13382,47
13411,47
13515,47
13518,47
13530,47
13632,47
13757,47
13805,47
13810,47
13828,47
13902,47
13924,47
13936,47
13952,47
14108,47
14172,47
14183,47
14199,47
14220,47
14234,47
14395,47
14887,47
14914,47
14940,47
14946,47
14986,47
15021,47
15032,47
15102,47
15113,47
15157,47
15228,47
15278,47
15283,47
15413,47
15463,47
15541,47
15584,47
15592,47
15593,47
15598,47
15631,47
15638,47
15649,47
15749,47
15777,47
15794,47
15842,47
15878,47
15889,47
15900,47
15978,47
15984,47
16080,47
16217,47
16224,47
16235,47
16262,47
16264,47
16626,47
16628,47
16636,47
16778,47
16930,47
16985,47
16988,47
16996,47
17004,47
17093,47
17129,47
17175,47
17190,47
17265,47
17285,47
17318,47
17343,47
17371,47
17468,47
17618,47
17627,47
17628,47
17680,47
17687,47
17745,47
17757,47
17876,47
17882,47
17907,47
17927,47
17961,47
18016,47
18082,47
18087,47
18249,47
18333,47
18447,47
18538,47
18701,47
18827,47
18887,47
18915,47
19277,47
19314,47
19367,47
19459,47
19469,47
19790,47
19810,47
19850,47
19864,47
20011,47
20021,47
20022,47
20092,47
20124,47
20174,47
20189,47
20224,47
20281,47
20346,47
20466,47
20469,47
20672,47
20863,47
20966,47
21151,47
21203,47
21350,47
21541,47
21643,47
21736,47
21767,47
21775,47
21809,47
22015,47
22038,47
22050,47
22125,47
22197,47
22219,47
22305,47
22334,47
22438,47
22452,47
22499,47
22585,47
22680,47
22718,47
22719,47
22890,47
22949,47
22964,47
23032,47
23044,47
23053,47
23108,47
23173,47
23313,47
23317,47
23665,47
23676,47
23785,47
23802,47
23875,47
23938,47
23993,47
24102,47
24221,47
24276,47
24372,47
24461,47
24534,47
24778,47
24779,47
24840,47
24919,47
24925,47
24967,47
24980,47
25125,47
25295,47
25309,47
25348,47
25359,47
25488,47
25577,47
25658,47
25671,47
25688,47
25704,47
25708,47
25723,47
25793,47
25908,47
25937,47
25951,47
26031,47
26054,47
26105,47
26257,47
26300,47
26323,47
26343,47
26380,47
26451,47
26485,47
26524,47
26619,47
26637,47
26656,47
26842,47
26983,47
26985,47
27027,47
27111,47
27127,47
27132,47
27192,47
27214,47
27259,47
27417,47
27428,47
27546,47
27807,47
27929,47
27992,47
28035,47
28139,47
28167,47
28377,47
28467,47
28597,47
28637,47
28672,47
28848,47
28857,47
28870,47
28905,47
29031,47
29066,47
29211,47
29349,47
29422,47
29489,47
29652,47
29683,47
29713,47
30319,47
30461,47
30486,47
30540,47
30589,47
30607,47
30653,47
30699,47
30717,47
30736,47
30829,47
30997,47
31108,47
31151,47
36,48
155,48
165,48
170,48
665,48
770,48
1023,48
2061,48
2770,48
3104,48
3262,48
3931,48
3967,48
4812,48
5278,48
5937,48
6387,48
6601,48
6966,48
7734,48
7829,48
8297,48
8632,48
11050,48
11266,48
11897,48
12847,48
13146,48
13148,48
14140,48
15379,48
16130,48
17303,48
17413,48
18833,48
18862,48
19195,48
22040,48
22504,48
23459,48
23811,48
23830,48
25506,48
26804,48
27199,48
28925,48
30689,48
39,50
868,50
1583,50
2891,50
4072,50
5387,50
6702,50
9604,50
9715,50
11091,50
16141,50
18814,50
19764,50
19995,50
20854,50
20864,50
20992,50
20996,50
21327,50
22042,50
23668,50
24950,50
25193,50
25689,50
25794,50
26679,50
27830,50
29476,50
30404,50
30798,50
39,52
5706,52
5814,52
28129,52
44,54
103,54
128,54
196,54
216,54
224,54
257,54
396,54
459,54
570,54
980,54
1084,54
1173,54
1215,54
1228,54
1289,54
1321,54
1395,54
1475,54
1495,54
1709,54
1753,54
1764,54
1838,54
1915,54
2038,54
2067,54
2086,54
2099,54
2162,54
2171,54
2244,54
2271,54
2298,54
2385,54
2420,54
2455,54
2585,54
2726,54
2846,54
2891,54
2918,54
2948,54
2975,54
2981,54
3052,54
3158,54
3165,54
3167,54
3175,54
3179,54
3193,54
3221,54
3226,54
3268,54
3338,54
3364,54
3423,54
3695,54
3795,54
3842,54
3879,54
3921,54
3982,54
4062,54
4089,54
4211,54
4262,54
4489,54
4491,54
4496,54
4507,54
4523,54
4876,54
4877,54
5007,54
5073,54
5128,54
5195,54
5233,54
5278,54
5396,54
5634,54
5791,54
5836,54
5854,54
5952,54
6021,54
6150,54
6155,54
6169,54
6234,54
6247,54
6268,54
6302,54
6375,54
6463,54
6779,54
6860,54
6890,54
7048,54
7059,54
7183,54
7238,54
7248,54
7259,54
7270,54
7321,54
7348,54
7499,54
7538,54
7638,54
7719,54
7799,54
7829,54
7845,54
7860,54
7894,54
7899,54
7946,54
8007,54
8090,54
8242,54
8349,54
8370,54
8420,54
8456,54
8462,54
8514,54
8521,54
8522,54
8611,54
8649,54
8677,54
8810,54
8974,54
9040,54
9050,54
9085,54
9107,54
9190,54
9435,54
9477,54
9850,54
9884,54
10005,54
10154,54
10347,54
10482,54
10540,54
10674,54
10800,54
10832,54
11220,54
11331,54
11412,54
11650,54
11682,54
11764,54
11892,54
11897,54
11936,54
11984,54
12029,54
12335,54
12615,54
12681,54
12819,54
12913,54
12930,54
13086,54
13148,54
13252,54
13327,54
13485,54
13505,54
13526,54
13555,54
13590,54
13624,54
13629,54
13656,54
13666,54
13724,54
13736,54
13858,54
13890,54
13990,54
13999,54
14019,54
14048,54
14101,54
14108,54
14118,54
14155,54
14272,54
14310,54
14364,54
14437,54
14480,54
14497,54
14513,54
14524,54
14558,54
14566,54
14574,54
14620,54
14625,54
14684,54
14803,54
14898,54
14910,54
14961,54
15000,54
15022,54
15168,54
15308,54
15428,54
15456,54
15489,54
15529,54
15655,54
15815,54
15926,54
16057,54
16095,54
16130,54
16142,54
16214,54
16305,54
16514,54
16566,54
16631,54
16805,54
16814,54
16815,54
16816,54
16834,54
16894,54
16950,54
16966,54
17105,54
17112,54
17167,54
17242,54
17258,54
17460,54
17472,54
17578,54
17641,54
17671,54
17729,54
17734,54
17785,54
17842,54
17927,54
17933,54
18100,54
18232,54
18325,54
18358,54
18431,54
18539,54
18651,54
18757,54
18771,54
18789,54
18814,54
18857,54
18879,54
18958,54
19176,54
19210,54
19213,54
19248,54
19256,54
19384,54
19426,54
19538,54
19661,54
19739,54
19927,54
19966,54
19983,54
20006,54
20265,54
20421,54
20722,54
20808,54
20834,54
20848,54
20864,54
20939,54
21021,54
21024,54
21078,54
21370,54
21380,54
21467,54
21570,54
21572,54
21592,54
21601,54
21637,54
21809,54
22149,54
22242,54
22434,54
22478,54
22731,54
22807,54
23010,54
23136,54
23202,54
23226,54
23319,54
23658,54
23697,54
23773,54
23792,54
23802,54
23945,54
23954,54
24074,54
24118,54
24270,54
24302,54
24306,54
24395,54
24412,54
24416,54
24424,54
24450,54
24636,54
24754,54
24806,54
24852,54
25044,54
25109,54
25115,54
25220,54
25340,54
25354,54
25482,54
25495,54
25705,54
25733,54
25849,54
26274,54
26281,54
26425,54
26448,54
26578,54
26676,54
26705,54
26847,54
27017,54
27069,54
27103,54
27214,54
27246,54
27354,54
27406,54
27499,54
27580,54
27607,54
27690,54
27872,54
27951,54
27982,54
28047,54
28086,54
28102,54
28113,54
28242,54
28257,54
28318,54
28431,54
28612,54
28816,54
28942,54
28945,54
29025,54
29039,54
29213,54
29220,54
29345,54
29379,54
29437,54
29512,54
29579,54
29585,54
29591,54
29719,54
29968,54
30026,54
30033,54
30083,54
30198,54
30280,54
30309,54
30476,54
30496,54
30506,54
30510,54
30524,54
30573,54
30660,54
30726,54
30788,54
30918,54
30919,54
30941,54
30965,54
30975,54
30995,54
31083,54
31143,54
31150,54
47,55
183,55
278,55
369,55
723,55
1454,55
1475,55
1851,55
1915,55
2146,55
2291,55
2467,55
2597,55
2631,55
2717,55
2728,55
2948,55
2976,55
2981,55
3048,55
3199,55
3238,55
3271,55
3331,55
3395,55
3419,55
3479,55
3672,55
3685,55
3713,55
3856,55
4694,55
4930,55
5087,55
5160,55
5197,55
5268,55
5329,55
5366,55
5562,55
5842,55
6252,55
6354,55
6462,55
6483,55
6592,55
6705,55
6890,55
7115,55
7175,55
7224,55
7250,55
7419,55
7466,55
7630,55
7829,55
7831,55
7891,55
7903,55
7923,55
8148,55
8160,55
8213,55
8291,55
8425,55
8724,55
8729,55
8744,55
9016,55
9020,55
9074,55
9129,55
9182,55
9266,55
9342,55
9475,55
9547,55
9581,55
9643,55
9656,55
9671,55
9739,55
9778,55
9850,55
9864,55
9868,55
9947,55
9988,55
10024,55
10059,55
10088,55
10122,55
10133,55
10193,55
10210,55
10230,55
10411,55
10540,55
10562,55
10657,55
11015,55
11138,55
11163,55
11175,55
11418,55
11436,55
11583,55
11592,55
11650,55
11689,55
11691,55
11815,55
11859,55
11867,55
11975,55
12471,55
12495,55
12580,55
12623,55
12676,55
12828,55
12853,55
12881,55
12922,55
12968,55
12976,55
13040,55
13058,55
13131,55
13186,55
13237,55
13293,55
13410,55
13442,55
13578,55
13637,55
13701,55
13744,55
13772,55
13781,55
13817,55
13873,55
13895,55
13995,55
14051,55
14182,55
14247,55
14523,55
14539,55
14578,55
14588,55
14671,55
14831,55
14905,55
14955,55
15047,55
15158,55
15287,55
15425,55
15548,55
15564,55
15635,55
15689,55
15738,55
15747,55
15807,55
15824,55
15839,55
15844,55
16083,55
16305,55
16448,55
16452,55
16488,55
16855,55
16877,55
16969,55
17017,55
17045,55
17105,55
17116,55
17227,55
17462,55
17472,55
17701,55
17772,55
17880,55
18052,55
18293,55
18358,55
18423,55
18483,55
18493,55
18604,55
18706,55
18913,55
18954,55
19087,55
19693,55
20052,55
20065,55
20115,55
20199,55
20673,55
20750,55
21127,55
21222,55
21421,55
21543,55
21685,55
21718,55
21807,55
21955,55
22039,55
22073,55
22109,55
22209,55
22210,55
22212,55
22358,55
22439,55
22666,55
22699,55
22774,55
22835,55
22920,55
23059,55
23073,55
23135,55
23136,55
23363,55
23380,55
23472,55
23535,55
23734,55
23736,55
23753,55
23813,55
23826,55
23891,55
23955,55
24045,55
24105,55
24121,55
24281,55
24477,55
24518,55
24530,55
24534,55
24540,55
24556,55
24780,55
24848,55
24851,55
24961,55
25113,55
25291,55
25460,55
25468,55
25712,55
25718,55
25734,55
25756,55
25764,55
25873,55
25908,55
26427,55
26430,55
26448,55
26482,55
26561,55
26635,55
26688,55
26700,55
26769,55
26851,55
26862,55
26917,55
27093,55
27175,55
27210,55
27303,55
27323,55
27378,55
27379,55
27942,55
27991,55
28044,55
28138,55
28161,55
28170,55
28337,55
28385,55
28406,55
28454,55
28471,55
28514,55
28620,55
28632,55
28724,55
28872,55
28892,55
28945,55
28949,55
29068,55
29084,55
29114,55
29159,55
29179,55
29188,55
29361,55
29625,55
29627,55
29642,55
29804,55
29825,55
29844,55
29987,55
30033,55
30259,55
30317,55
30361,55
30385,55
30521,55
30578,55
30720,55
30723,55
30928,55
31002,55
31121,55
51,58
4399,58
6939,58
13052,58
14916,58
15115,58
17094,58
17109,58
17366,58
19802,58
19810,58
21074,58
21156,58
21625,58
21910,58
24426,58
24641,58
25409,58
25679,58
25786,58
27961,58
27991,58
28353,58
28760,58
29801,58
29984,58
30064,58
30075,58
30901,58
30945,58
30,59
40,59
50,59
220,59
1430,59
2230,59
2377,59
2906,59
2925,59
2932,59
3640,59
4655,59
4687,59
4909,59
5005,59
5023,59
5100,59
5347,59
5392,59
5399,59
5444,59
5782,59
5870,59
6245,59
6725,59
6853,59
7004,59
7979,59
9087,59
9940,59
10220,59
10789,59
10943,59
10951,59
10964,59
12072,59
12094,59
12612,59
12742,59
12857,59
13382,59
14158,59
14168,59
14175,59
14294,59
14483,59
15007,59
15011,59
15033,59
16321,59
16643,59
16865,59
17000,59
17271,59
17391,59
17800,59
18152,59
19117,59
19127,59
19576,59
19654,59
20565,59
20752,59
20842,59
21179,59
21549,59
21847,59
22401,59
22668,59
24186,59
24199,59
24375,59
24693,59
25249,59
25827,59
25914,59
26185,59
26870,59
27371,59
27399,59
27435,59
28881,59
28887,59
29060,59
29182,59
29211,59
29239,59
29369,59
29466,59
30000,59
30226,59
54,60
452,60
805,60
1432,60
1557,60
2085,60
2458,60
2493,60
3661,60
4485,60
5299,60
7343,60
7379,60
7499,60
8012,60
10907,60
11329,60
11412,60
11634,60
12262,60
12749,60
13004,60
15362,60
15656,60
15757,60
16287,60
16313,60
16845,60
17383,60
17923,60
20157,60
20240,60
20294,60
20357,60
20581,60
20741,60
21078,60
22356,60
22422,60
23535,60
23734,60
24086,60
24243,60
24270,60
24343,60
24399,60
24815,60
24829,60
24932,60
25122,60
26045,60
26276,60
26829,60
26863,60
26978,60
27304,60
27976,60
28116,60
28156,60
28413,60
29070,60
29681,60
29743,60
30009,60
30487,60
30495,60
30691,60
58,62
181,62
2213,62
2328,62
3759,62
4498,62
5363,62
5704,62
6254,62
6886,62
7257,62
7564,62
7698,62
7757,62
7758,62
7784,62
7805,62
8000,62
9135,62
9192,62
9277,62
9842,62
10162,62
11764,62
12163,62
12197,62
12724,62
12754,62
12783,62
13414,62
14197,62
14724,62
14761,62
14827,62
14889,62
15115,62
15161,62
18383,62
18574,62
18658,62
19406,62
19620,62
20225,62
20429,62
20756,62
21044,62
21717,62
22189,62
22273,62
22604,62
22774,62
22956,62
22979,62
23035,62
23189,62
23214,62
23235,62
23340,62
23352,62
23395,62
23423,62
23439,62
23454,62
23484,62
23486,62
23488,62
23505,62
23826,62
23898,62
24335,62
24505,62
24514,62
24527,62
24825,62
25142,62
25192,62
25253,62
25417,62
25501,62
25513,62
25567,62
25735,62
25737,62
25786,62
25952,62
26041,62
26046,62
26102,62
26144,62
26276,62
26499,62
26847,62
27052,62
27112,62
27169,62
28734,62
28832,62
29130,62
29140,62
29519,62
29805,62
30042,62
30313,62
30474,62
62,67
4284,67
93,72
1081,72
1164,72
1266,72
1286,72
1292,72
1935,72
1966,72
2119,72
2248,72
2315,72
2613,72
3113,72
3634,72
3752,72
3758,72
3782,72
3943,72
4010,72
4219,72
4609,72
4817,72
4834,72
5111,72
5160,72
6127,72
6337,72
6400,72
7069,72
7318,72
7625,72
7825,72
7897,72
8642,72
8691,72
8725,72
8820,72
8846,72
8877,72
9810,72
9981,72
10051,72
10309,72
10420,72
10718,72
11084,72
11204,72
11398,72
11402,72
11494,72
12151,72
13264,72
13319,72
13555,72
13572,72
13764,72
14143,72
14165,72
14228,72
14325,72
14377,72
14509,72
14746,72
15278,72
15394,72
16141,72
16346,72
16516,72
16688,72
16734,72
16834,72
16874,72
17342,72
17362,72
17450,72
17451,72
17531,72
17708,72
18073,72
18330,72
18450,72
19245,72
19305,72
19524,72
19582,72
19686,72
20011,72
20135,72
20217,72
20381,72
20399,72
20816,72
20858,72
21036,72
21172,72
21494,72
21932,72
22028,72
22345,72
23081,72
23088,72
23346,72
23629,72
23664,72
23873,72
24135,72
24441,72
25082,72
25565,72
25708,72
25728,72
25856,72
26048,72
26082,72
26635,72
26646,72
26797,72
27227,72
27363,72
27408,72
27873,72
27954,72
28121,72
28246,72
28363,72
28425,72
28581,72
28594,72
28601,72
28726,72
28872,72
29089,72
29151,72
29187,72
29906,72
30013,72
30141,72
30481,72
30732,72
30919,72
30995,72
31053,72
31077,72
21,74
242,74
481,74
624,74
1380,74
1459,74
1875,74
2237,74
2384,74
3564,74
3641,74
3689,74
3708,74
3955,74
4086,74
4840,74
5090,74
5170,74
6097,74
6152,74
6195,74
6329,74
6330,74
6401,74
6520,74
6838,74
6976,74
7251,74
8055,74
8396,74
8468,74
8512,74
8568,74
8617,74
9385,74
9499,74
9512,74
10109,74
10115,74
10117,74
10150,74
10162,74
10267,74
10378,74
10486,74
10649,74
10767,74
10965,74
11202,74
11203,74
11428,74
11943,74
12282,74
12435,74
12958,74
12969,74
13756,74
13779,74
13845,74
13880,74
13950,74
13960,74
13984,74
14050,74
14280,74
14351,74
14426,74
15030,74
15068,74
15225,74
15398,74
15530,74
15642,74
15911,74
16317,74
16545,74
16583,74
16841,74
16915,74
16990,74
17117,74
17276,74
17932,74
18459,74
18577,74
18882,74
18930,74
18976,74
19445,74
19549,74
19620,74
19735,74
19860,74
19870,74
20332,74
20366,74
20746,74
20763,74
21160,74
21548,74
21630,74
21698,74
21776,74
22064,74
22156,74
22163,74
22575,74
23007,74
23746,74
23860,74
24521,74
24659,74
24666,74
24776,74
24954,74
25201,74
25207,74
25316,74
25381,74
25485,74
26185,74
26694,74
26709,74
26972,74
27274,74
27494,74
27700,74
28337,74
28366,74
28752,74
28775,74
29155,74
29336,74
29429,74
29800,74
30171,74
30573,74
95,75
7532,75
8006,75
8477,75
15606,75
18339,75
18696,75
18880,75
19479,75
20586,75
26586,75
27420,75
28321,75
30090,75
30373,75
31099,75
95,76
5054,76
8006,76
22280,76
26586,76
10,77
97,77
203,77
5387,77
5502,77
5559,77
6481,77
8774,77
9741,77
10133,77
11141,77
11256,77
11687,77
11717,77
11899,77
13764,77
14170,77
14402,77
14788,77
15154,77
15338,77
15496,77
16546,77
16718,77
16721,77
17713,77
17969,77
18119,77
19895,77
20014,77
20124,77
20988,77
21268,77
22406,77
22700,77
22779,77
23200,77
23221,77
23238,77
23358,77
23686,77
23992,77
24484,77
24689,77
25577,77
25794,77
25834,77
25981,77
25988,77
27055,77
27293,77
27308,77
27927,77
28094,77
28859,77
28888,77
29542,77
30404,77
30706,77
30933,77
97,78
3682,78
3787,78
3999,78
4089,78
4185,78
4485,78
5791,78
5831,78
6189,78
7766,78
8028,78
8349,78
8918,78
10160,78
11026,78
11066,78
11788,78
12128,78
12781,78
12845,78
13264,78
14684,78
15428,78
15927,78
15928,78
18162,78
18342,78
19474,78
20571,78
20933,78
21183,78
21997,78
24112,78
24253,78
24336,78
24934,78
25086,78
25349,78
25354,78
25539,78
25630,78
25848,78
26608,78
27690,78
29398,78
29456,78
29601,78
29791,78
30449,78
30615,78
31159,78
100,79
492,79
812,79
942,79
3407,79
4276,79
5083,79
5430,79
7103,79
7607,79
7864,79
10386,79
11112,79
11623,79
12401,79
12582,79
13961,79
16432,79
18238,79
19377,79
19550,79
19761,79
20710,79
22357,79
22452,79
23433,79
25300,79
25343,79
27625,79
28301,79
28760,79
29862,79
29903,79
29916,79
31158,79
103,82
114,82
20571,82
29386,82
109,85
490,85
499,85
1133,85
1458,85
1534,85
1555,85
2469,85
2639,85
2819,85
2891,85
2917,85
3156,85
3175,85
3200,85
3252,85
3260,85
3504,85
3526,85
3772,85
4140,85
4214,85
4325,85
5250,85
5461,85
5545,85
5681,85
5690,85
5750,85
5771,85
5797,85
6151,85
6604,85
6640,85
6688,85
6754,85
6820,85
6912,85
7780,85
8001,85
8180,85
8300,85
8771,85
9425,85
9685,85
9724,85
9731,85
9810,85
10089,85
10519,85
10667,85
12035,85
12118,85
12866,85
12902,85
13091,85
13132,85
13568,85
13587,85
13659,85
13739,85
13810,85
14264,85
14656,85
15163,85
15252,85
15283,85
15707,85
15729,85
15984,85
16767,85
16779,85
16906,85
17141,85
17342,85
17825,85
18352,85
18367,85
18745,85
18849,85
18872,85
18890,85
18964,85
19326,85
19571,85
19572,85
20185,85
20281,85
20447,85
20907,85
21114,85
21193,85
21811,85
22039,85
22473,85
22972,85
23615,85
23633,85
23708,85
23719,85
24128,85
24345,85
24371,85
25466,85
25668,85
25793,85
26588,85
26738,85
26956,85
26969,85
27171,85
27259,85
28480,85
28712,85
29560,85
29661,85
30035,85
30118,85
30314,85
30699,85
31022,85
31077,85
31152,85
109,86
1818,86
1866,86
2481,86
4052,86
7788,86
8347,86
9225,86
10137,86
10574,86
11131,86
11949,86
13983,86
14140,86
14256,86
14315,86
14473,86
15187,86
15413,86
15540,86
18954,86
20462,86
21691,86
26748,86
27550,86
27873,86
28165,86
28474,86
28498,86
29033,86
113,87
2170,87
4422,87
5115,87
7531,87
7610,87
8632,87
9198,87
10003,87
11917,87
13524,87
15853,87
16545,87
17272,87
21827,87
23142,87
28045,87
28439,87
29139,87
29544,87
30020,87
30277,87
113,88
643,88
672,88
685,88
769,88
2823,88
4013,88
4121,88
4655,88
6176,88
11871,88
12573,88
14066,88
14397,88
15206,88
15692,88
15971,88
16008,88
16268,88
16847,88
17047,88
17106,88
19216,88
22804,88
23351,88
23382,88
23388,88
23484,88
26189,88
28393,88
30549,88
118,89
2390,89
4081,89
4316,89
4539,89
4568,89
4700,89
6652,89
7155,89
7263,89
14458,89
15154,89
15981,89
21618,89
23697,89
27508,89
29158,89
29308,89
29328,89
341,93
2875,93
2950,93
3328,93
3556,93
6314,93
6355,93
7482,93
13485,93
14949,93
15728,93
16492,93
17077,93
17531,93
17827,93
18608,93
19124,93
19224,93
22984,93
23110,93
24098,93
25923,93
25926,93
26792,93
26851,93
27013,93
124,94
258,94
490,94
573,94
715,94
880,94
973,94
1272,94
2131,94
2151,94
2190,94
2234,94
2306,94
2344,94
2350,94
2352,94
2410,94
2430,94
2467,94
3119,94
3316,94
3458,94
3689,94
3947,94
4065,94
4377,94
4451,94
4892,94
4942,94
5041,94
5043,94
5107,94
5213,94
5602,94
5887,94
5987,94
6478,94
6855,94
6974,94
6975,94
7101,94
7115,94
7256,94
7295,94
7366,94
7610,94
7648,94
7835,94
7868,94
7903,94
7939,94
7982,94
7994,94
8087,94
8167,94
8246,94
8573,94
8800,94
9003,94
9228,94
9671,94
9959,94
10010,94
10057,94
10133,94
10370,94
10387,94
10432,94
10608,94
10889,94
11019,94
11138,94
11387,94
11689,94
11807,94
11859,94
11909,94
12046,94
12068,94
12360,94
12519,94
12907,94
13014,94
13090,94
13481,94
13658,94
14025,94
14206,94
14578,94
14583,94
14665,94
14671,94
14697,94
14724,94
14792,94
14802,94
14856,94
14889,94
14916,94
14958,94
14974,94
15076,94
15115,94
15181,94
15390,94
15464,94
15618,94
15745,94
15826,94
15983,94
16050,94
16432,94
16630,94
16673,94
16717,94
16998,94
17017,94
17045,94
17066,94
17077,94
17116,94
17151,94
17225,94
17408,94
17461,94
17472,94
17597,94
17652,94
17656,94
17711,94
17967,94
18519,94
18545,94
18774,94
18815,94
18856,94
18911,94
18935,94
18982,94
18995,94
19021,94
19123,94
19138,94
19222,94
19226,94
19296,94
19639,94
19972,94
19996,94
20010,94
20117,94
20155,94
20341,94
20396,94
20402,94
20581,94
20723,94
20944,94
21036,94
21076,94
21109,94
21127,94
21156,94
21254,94
21343,94
21434,94
21463,94
21471,94
21551,94
21556,94
21585,94
21659,94
21764,94
21851,94
22098,94
