"QuestionId","AnswerId","Score","CreationDate","AnswerCommentCount","IsAcceptedAnswer"
19426,19440,6,"2011-12-06 14:38:27",4,FALSE
19426,19468,0,"2011-12-07 09:23:53",0,TRUE
19427,19439,2,"2011-12-06 14:21:01",3,TRUE
19427,19498,0,"2011-12-07 17:47:12",0,FALSE
19430,19446,1,"2011-12-06 16:39:11",0,FALSE
19431,19464,1,"2011-12-07 05:53:09",2,FALSE
19442,19450,2,"2011-12-06 18:23:15",5,FALSE
19444,19449,2,"2011-12-06 17:50:25",0,FALSE
19445,20290,1,"2011-12-27 19:40:19",1,FALSE
19445,20316,1,"2011-12-28 14:44:45",0,TRUE
19455,19458,1,"2011-12-06 23:11:39",1,FALSE
19455,19461,0,"2011-12-07 02:48:03",0,FALSE
19456,19463,3,"2011-12-07 05:43:55",2,TRUE
19459,19503,0,"2011-12-07 21:55:25",1,FALSE
19459,19628,0,"2011-12-10 05:57:35",0,FALSE
19459,22435,0,"2012-02-08 09:28:46",1,FALSE
19459,29979,0,"2012-06-07 12:16:35",0,FALSE
19460,19475,1,"2011-12-07 13:11:48",2,TRUE
19465,19489,1,"2011-12-07 15:50:38",0,TRUE
19470,19488,2,"2011-12-07 15:48:33",1,FALSE
19471,24697,1,"2012-03-15 13:45:22",1,FALSE
19473,19477,2,"2011-12-07 13:26:26",3,TRUE
19476,19486,1,"2011-12-07 15:44:44",2,TRUE
19479,19485,4,"2011-12-07 15:11:02",1,TRUE
19481,19560,2,"2011-12-08 19:11:00",1,TRUE
19491,19494,4,"2011-12-07 16:56:53",0,TRUE
19501,19502,6,"2011-12-07 20:26:46",1,TRUE
19504,19508,1,"2011-12-08 00:07:51",0,FALSE
19506,19520,4,"2011-12-08 09:13:31",2,FALSE
19506,19536,1,"2011-12-08 12:29:29",0,FALSE
19507,19557,1,"2011-12-08 18:48:04",0,TRUE
19507,21244,2,"2012-01-17 16:02:38",3,FALSE
19512,19570,2,"2011-12-08 21:37:21",0,FALSE
19519,19774,-1,"2011-12-13 17:26:54",0,FALSE
19519,19775,2,"2011-12-13 17:44:41",0,FALSE
19521,19546,3,"2011-12-08 14:54:22",0,TRUE
19523,19574,2,"2011-12-08 23:24:47",0,FALSE
19524,19539,5,"2011-12-08 13:45:12",1,TRUE
19525,19529,8,"2011-12-08 11:05:16",3,TRUE
19532,19596,1,"2011-12-09 13:03:49",1,FALSE
19532,21242,0,"2012-01-17 14:51:27",0,FALSE
19534,19535,2,"2011-12-08 12:25:20",4,FALSE
19534,19554,11,"2011-12-08 18:16:21",6,TRUE
19537,19624,1,"2011-12-10 02:48:55",4,FALSE
19538,19543,8,"2011-12-08 14:11:12",9,TRUE
19540,19541,0,"2011-03-08 05:29:23",1,FALSE
19542,19545,5,"2011-12-08 14:49:31",1,FALSE
19549,19551,4,"2011-12-08 15:50:27",0,FALSE
19549,19552,2,"2011-12-08 15:59:25",2,FALSE
19549,19569,3,"2011-12-08 20:24:30",0,FALSE
19553,19558,1,"2011-12-08 19:03:36",2,TRUE
19555,19584,2,"2011-12-09 05:36:18",0,TRUE
19567,19579,1,"2011-12-09 01:45:16",3,FALSE
19567,19581,1,"2011-12-09 03:53:42",1,FALSE
19568,19684,0,"2011-12-11 22:26:07",0,FALSE
19571,19578,-1,"2011-12-08 23:57:09",1,FALSE
19571,19683,3,"2011-12-11 22:24:19",0,FALSE
19572,19575,1,"2011-12-08 23:42:30",3,FALSE
19572,19587,1,"2011-12-09 06:54:05",0,FALSE
19576,19580,4,"2011-12-09 02:27:02",5,TRUE
19582,19589,3,"2011-12-09 07:14:48",1,TRUE
19590,19598,4,"2011-12-09 15:26:51",6,TRUE
19591,19595,2,"2011-12-09 13:00:28",0,FALSE
19593,19633,2,"2011-12-10 09:52:22",5,TRUE
19594,19778,2,"2011-12-13 18:47:54",0,FALSE
19601,19631,5,"2011-12-10 08:00:47",0,FALSE
19601,19691,2,"2011-12-12 06:43:43",0,FALSE
19602,19609,1,"2011-12-09 19:14:16",0,FALSE
19604,19621,1,"2011-12-09 22:29:14",2,FALSE
19604,25116,0,"2012-03-23 03:15:35",0,FALSE
19605,21194,2,"2012-01-16 23:02:37",1,TRUE
19607,19608,1,"2011-12-09 19:07:04",4,FALSE
19607,19610,3,"2011-12-09 19:22:47",0,FALSE
19607,19614,9,"2011-12-09 20:28:04",1,FALSE
19611,19612,3,"2011-12-09 19:41:35",7,FALSE
19613,19615,7,"2011-12-09 20:34:14",2,FALSE
19613,19648,10,"2011-12-10 20:25:12",2,TRUE
19620,19678,2,"2011-12-11 19:56:01",0,FALSE
19620,19859,4,"2011-12-15 12:22:31",0,TRUE
19625,19634,2,"2011-12-10 10:03:41",0,FALSE
19626,19658,4,"2011-12-11 07:04:26",4,TRUE
19627,19630,10,"2011-12-10 07:51:49",1,FALSE
19627,19646,6,"2011-12-10 19:26:30",2,FALSE
19627,19673,1,"2011-12-11 18:48:02",0,FALSE
19632,19637,2,"2011-12-10 12:20:55",1,TRUE
19635,19642,7,"2011-12-10 15:15:11",2,TRUE
19636,19643,7,"2011-12-10 15:43:40",3,FALSE
19636,19662,2,"2011-12-11 10:08:23",3,FALSE
19638,19640,1,"2011-12-10 14:17:22",0,TRUE
19639,20205,4,"2011-12-24 09:13:30",1,FALSE
19641,19660,3,"2011-12-11 09:40:37",1,FALSE
19641,19671,1,"2011-12-11 18:31:12",0,FALSE
19641,19672,1,"2011-12-11 18:37:35",2,TRUE
19644,19645,4,"2011-12-10 18:02:07",3,TRUE
19647,19649,9,"2011-12-10 22:09:45",1,TRUE
19647,19666,1,"2011-12-11 15:51:28",1,FALSE
19650,21528,1,"2012-01-22 23:08:32",1,FALSE
19653,19656,3,"2011-12-11 05:15:48",2,TRUE
19653,19665,1,"2011-12-11 15:47:59",0,FALSE
19654,19657,2,"2011-12-11 05:49:16",5,FALSE
19654,19668,2,"2011-12-11 17:27:22",0,TRUE
19661,19663,6,"2011-12-11 14:36:30",1,TRUE
19661,19669,2,"2011-12-11 17:44:33",1,FALSE
19661,19679,2,"2011-12-11 20:06:54",1,FALSE
19667,19689,7,"2011-12-12 03:49:11",5,TRUE
19675,19676,1,"2011-12-11 19:28:17",0,FALSE
19675,19677,3,"2011-12-11 19:38:12",2,TRUE
19680,19685,3,"2011-12-11 22:40:01",0,FALSE
19681,19682,12,"2011-12-11 21:24:43",5,TRUE
19681,19694,11,"2011-12-12 09:49:25",1,FALSE
19692,19697,5,"2011-12-12 13:15:03",2,FALSE
19692,19740,5,"2011-12-13 06:35:27",0,TRUE
19693,22260,1,"2012-02-04 12:43:56",0,TRUE
19698,19699,2,"2011-12-12 15:23:46",2,FALSE
19698,19702,10,"2011-12-12 16:14:13",0,TRUE
19701,19704,1,"2011-12-12 17:24:16",3,FALSE
19701,19725,1,"2011-12-12 22:17:10",0,FALSE
19703,19712,3,"2011-12-12 20:43:22",0,FALSE
19703,19719,4,"2011-12-12 21:46:50",0,FALSE
19703,19733,2,"2011-12-13 03:39:41",2,FALSE
19705,19707,1,"2011-12-12 19:33:00",1,FALSE
19705,19709,1,"2011-12-12 19:55:03",5,FALSE
19705,26264,0,"2012-04-11 12:52:52",0,FALSE
19706,19708,3,"2011-12-12 19:36:30",3,FALSE
19706,19711,2,"2011-12-12 20:37:40",1,FALSE
19706,19726,4,"2011-12-12 22:21:43",0,FALSE
19706,19734,1,"2011-12-13 03:40:30",0,TRUE
19710,19716,0,"2011-12-12 21:32:52",0,FALSE
19710,19720,0,"2011-12-12 21:52:46",0,TRUE
19713,19811,2,"2011-12-14 14:02:16",2,FALSE
19714,19718,3,"2011-12-12 21:40:33",4,TRUE
19715,19727,2,"2011-12-12 22:41:58",3,FALSE
19715,19747,1,"2011-12-13 10:34:58",1,FALSE
19717,19748,1,"2011-12-13 11:00:38",1,FALSE
19721,19743,1,"2011-12-13 07:59:37",0,TRUE
19724,19728,0,"2011-12-12 22:44:11",1,FALSE
19724,19730,0,"2011-12-13 00:11:56",1,FALSE
19729,19745,2,"2011-12-13 09:41:22",2,FALSE
19729,19791,2,"2011-12-14 01:00:01",0,FALSE
19731,19732,2,"2011-12-13 03:29:40",1,TRUE
19735,19741,0,"2011-12-13 07:12:22",0,FALSE
19735,19742,1,"2011-12-13 07:41:35",4,FALSE
19736,19738,3,"2011-12-13 05:35:36",0,TRUE
19736,19746,2,"2011-12-13 09:54:25",2,FALSE
19739,19757,4,"2011-12-13 13:06:26",2,FALSE
19739,19759,8,"2011-12-13 13:26:44",6,TRUE
19739,19760,1,"2011-12-13 13:27:41",0,FALSE
19739,19916,2,"2011-12-16 17:44:05",0,FALSE
19752,19754,5,"2011-12-13 11:56:49",2,TRUE
19758,19766,1,"2011-12-13 14:49:26",4,FALSE
19763,19765,7,"2011-12-13 14:47:43",2,FALSE
19764,19782,4,"2011-12-13 20:04:36",0,FALSE
19764,19838,0,"2011-12-14 22:14:01",0,FALSE
19764,19863,2,"2011-12-15 13:26:09",0,FALSE
19772,19776,0,"2011-12-13 17:59:39",1,FALSE
19772,19777,7,"2011-12-13 18:20:35",5,TRUE
19779,19780,12,"2011-12-13 19:34:14",3,TRUE
19783,19785,13,"2011-12-13 20:58:41",0,TRUE
19787,19801,0,"2011-12-14 06:45:15",2,FALSE
19787,19806,4,"2011-12-14 10:08:18",4,FALSE
19788,19789,1,"2011-12-13 22:02:40",2,TRUE
19788,19822,1,"2011-12-14 15:38:48",7,FALSE
19792,19833,4,"2011-12-14 20:33:34",0,TRUE
19795,19805,4,"2011-12-14 09:19:13",0,FALSE
19802,19814,1,"2011-12-14 14:52:02",0,FALSE
19804,19842,2,"2011-12-14 22:55:55",4,FALSE
19810,19819,2,"2011-12-14 15:29:45",4,FALSE
19810,19830,1,"2011-12-14 18:46:47",0,FALSE
19813,19820,1,"2011-12-14 15:32:20",0,FALSE
19821,19832,4,"2011-12-14 20:14:34",4,TRUE
19823,19824,0,"2011-12-14 16:11:30",0,FALSE
19823,21057,1,"2012-01-13 17:13:58",0,FALSE
19827,19829,0,"2011-12-14 18:41:28",3,FALSE
19827,19831,5,"2011-12-14 20:12:41",0,FALSE
19836,19861,1,"2011-12-15 12:50:04",7,TRUE
19841,19872,0,"2011-12-15 16:08:07",0,FALSE
19843,19853,4,"2011-12-15 06:19:03",2,TRUE
19845,19846,1,"2011-12-15 00:35:15",2,TRUE
19850,19871,1,"2011-12-15 16:04:04",0,FALSE
19852,19867,1,"2011-12-15 15:10:48",1,FALSE
19852,19899,1,"2011-12-16 07:49:55",0,FALSE
19852,19929,1,"2011-12-17 10:17:29",3,FALSE
19856,19879,1,"2011-12-15 18:39:43",0,FALSE
19857,19858,2,"2011-12-15 11:55:54",1,FALSE
19860,19862,0,"2011-12-15 13:25:29",6,FALSE
19864,19980,1,"2011-12-19 09:16:58",0,TRUE
19866,19868,1,"2011-12-15 15:22:37",0,FALSE
19866,19875,6,"2011-12-15 17:10:33",0,TRUE
19866,19878,3,"2011-12-15 18:34:30",2,FALSE
19866,19882,4,"2011-12-15 20:46:38",0,FALSE
19866,20087,0,"2011-12-21 01:59:12",0,FALSE
19869,21368,2,"2012-01-20 02:22:11",0,TRUE
19870,19886,1,"2011-12-15 22:50:45",2,FALSE
19874,19887,2,"2011-12-15 23:26:21",0,TRUE
19880,19881,1,"2011-12-15 20:14:16",1,FALSE
19889,19893,11,"2011-12-16 05:54:29",1,FALSE
19889,19896,7,"2011-12-16 06:30:11",5,FALSE
19889,19920,8,"2011-12-16 22:22:43",0,FALSE
19889,19987,4,"2011-12-19 14:25:27",0,TRUE
19890,19910,1,"2011-12-16 13:17:08",0,FALSE
19890,19977,0,"2011-12-19 01:51:17",0,FALSE
19891,19892,5,"2011-12-16 05:45:18",0,FALSE
19891,19906,7,"2011-12-16 11:17:16",1,TRUE
19895,19904,3,"2011-12-16 10:20:13",2,TRUE
19900,19901,0,"2011-12-16 09:07:08",0,FALSE
19900,21123,1,"2012-01-15 17:54:31",0,FALSE
19902,19993,3,"2011-12-19 16:56:12",2,TRUE
19903,19913,3,"2011-12-16 17:09:07",0,FALSE
19903,19918,1,"2011-12-16 20:55:50",1,FALSE
19903,19919,7,"2011-12-16 21:07:42",0,TRUE
19905,19908,1,"2011-12-16 12:11:51",1,FALSE
19907,19909,1,"2011-12-16 12:36:11",3,TRUE
19911,19967,1,"2011-12-18 13:27:43",3,FALSE
19912,19959,0,"2011-12-18 07:49:05",0,FALSE
19912,19973,1,"2011-12-18 23:01:53",0,FALSE
19915,19923,1,"2011-12-17 01:48:42",0,FALSE
19922,19924,1,"2011-12-17 02:09:56",1,TRUE
19925,19926,0,"2011-12-16 17:22:33",0,FALSE
19925,19933,1,"2011-12-17 13:31:21",0,FALSE
19927,20171,0,"2011-12-22 17:58:22",0,FALSE
19931,19943,2,"2011-12-17 20:43:34",2,TRUE
19932,19934,5,"2011-12-17 13:59:41",7,FALSE
19932,19965,5,"2011-12-18 13:20:15",4,TRUE
19945,19961,2,"2011-12-18 12:15:38",0,FALSE
19948,19950,7,"2011-12-17 23:38:11",1,TRUE
19948,19953,6,"2011-12-18 02:32:16",1,FALSE
19952,21262,1,"2012-01-17 23:35:11",1,FALSE
19954,19970,4,"2011-12-18 16:53:01",3,FALSE
19954,20073,1,"2011-12-20 21:30:41",0,FALSE
19955,19957,-1,"2011-12-18 06:48:22",2,FALSE
19966,20215,3,"2011-12-24 23:39:07",1,FALSE
19966,20220,1,"2011-12-25 09:40:25",0,TRUE
19968,19969,4,"2011-12-18 15:40:47",3,FALSE
19972,19984,5,"2011-12-19 13:42:54",1,TRUE
19975,19979,1,"2011-12-19 07:40:49",0,TRUE
19976,21470,0,"2012-01-21 20:48:58",0,FALSE
19981,19989,1,"2011-12-19 15:11:28",0,FALSE
19985,19988,5,"2011-12-19 15:05:26",0,FALSE
19985,19992,4,"2011-12-19 16:33:28",2,FALSE
19995,19998,0,"2011-12-19 18:17:33",2,TRUE
19996,19997,1,"2011-12-19 16:10:29",0,FALSE
19996,20000,0,"2011-12-19 19:42:43",0,FALSE
19996,20036,1,"2011-12-20 14:26:49",0,FALSE
20001,20005,4,"2011-12-19 21:20:48",1,TRUE
20002,20003,7,"2011-12-19 20:08:58",8,FALSE
20002,20007,8,"2011-12-19 21:42:53",10,TRUE
20006,20008,2,"2011-12-19 22:19:05",0,TRUE
20010,20012,2,"2011-12-20 03:49:48",0,FALSE
20010,20018,2,"2011-12-20 09:22:27",0,FALSE
20010,20023,13,"2011-12-20 09:54:05",5,TRUE
20010,20044,5,"2011-12-20 15:22:43",2,FALSE
20010,23412,5,"2012-02-15 17:14:57",1,FALSE
20010,23413,2,"2012-02-15 17:47:16",4,FALSE
20010,23414,5,"2012-02-15 19:07:21",2,FALSE
20011,20047,2,"2011-12-20 15:57:04",1,FALSE
20011,20049,5,"2011-12-20 15:57:58",0,FALSE
20011,20190,17,"2011-12-23 16:00:26",2,TRUE
20013,20017,3,"2011-12-20 08:16:53",0,TRUE
20014,20016,5,"2011-12-20 07:50:23",3,FALSE
20014,20056,4,"2011-12-20 17:04:53",1,FALSE
20019,20028,3,"2011-12-20 11:13:52",3,FALSE
20021,20024,6,"2011-12-20 09:54:46",3,TRUE
20022,20027,6,"2011-12-20 10:23:04",1,FALSE
20029,22865,1,"2012-02-15 05:21:35",0,TRUE
20032,20054,9,"2011-12-20 16:55:44",1,TRUE
20032,20107,7,"2011-12-21 13:55:46",1,FALSE
20034,20060,4,"2011-12-20 18:37:36",0,TRUE
20035,20038,1,"2011-12-20 14:33:00",2,FALSE
20035,20050,5,"2011-12-20 16:16:12",1,FALSE
20035,20144,4,"2011-12-22 00:37:13",5,FALSE
20039,20037,0,"2011-12-20 14:28:14",2,FALSE
20039,20041,1,"2011-12-20 14:58:52",2,FALSE
20039,20043,2,"2011-12-20 15:18:23",3,FALSE
20040,20042,11,"2011-12-20 14:58:55",1,TRUE
20040,20048,4,"2011-12-20 15:57:21",3,FALSE
20040,20085,3,"2011-12-21 01:02:29",0,FALSE
20040,20086,3,"2011-12-21 01:55:44",1,FALSE
20040,20094,5,"2011-12-21 07:44:13",0,FALSE
20052,20415,1,"2011-12-31 07:18:51",3,TRUE
20053,20055,0,"2011-12-20 16:58:44",0,FALSE
20053,20058,0,"2011-12-20 18:01:54",0,FALSE
20059,20077,0,"2011-12-20 23:16:33",0,TRUE
20062,20064,1,"2011-12-20 19:42:43",3,FALSE
20065,20096,2,"2011-12-21 08:22:42",3,FALSE
20068,20069,1,"2011-12-20 20:58:15",3,FALSE
20068,20074,5,"2011-12-20 21:32:04",15,FALSE
20068,20075,0,"2011-12-20 21:44:54",1,FALSE
20070,20072,1,"2011-12-20 21:29:03",0,TRUE
20076,20078,1,"2011-12-20 23:22:11",0,FALSE
20076,20112,0,"2011-12-21 14:41:48",0,FALSE
20083,20084,13,"2011-12-21 00:39:08",7,FALSE
20088,20091,0,"2011-12-21 03:47:02",0,FALSE
20088,20098,1,"2011-12-21 09:14:52",2,FALSE
20088,20287,0,"2011-12-27 19:00:58",0,FALSE
20092,20095,1,"2011-12-21 08:19:24",7,FALSE
20092,20097,1,"2011-12-21 08:58:44",0,FALSE
20092,21652,0,"2012-01-24 23:11:52",0,FALSE
20093,20958,1,"2012-01-12 03:48:45",0,FALSE
20093,26255,1,"2012-04-11 10:00:07",0,FALSE
20101,20103,8,"2011-12-21 11:33:00",1,FALSE
20101,20109,6,"2011-12-21 14:18:43",0,FALSE
20110,20111,2,"2011-12-21 03:26:20",2,TRUE
20113,20120,0,"2011-12-21 16:36:31",1,TRUE
20113,20134,1,"2011-12-21 21:43:23",1,FALSE
20115,20116,2,"2011-12-21 16:09:54",5,FALSE
20115,20122,5,"2011-12-21 17:11:05",0,FALSE
20115,20156,4,"2011-12-22 08:18:11",0,FALSE
20115,20468,3,"2012-01-02 10:01:52",3,TRUE
20117,20364,0,"2011-12-29 18:01:28",1,FALSE
20117,27284,1,"2012-04-28 04:52:52",0,FALSE
20118,20173,1,"2011-12-22 18:44:03",1,FALSE
20119,20191,1,"2011-12-23 16:34:40",0,TRUE
20119,20192,2,"2011-12-23 17:27:30",0,FALSE
20121,20123,0,"2011-12-21 17:46:01",5,FALSE
20121,20143,1,"2011-12-22 00:32:32",0,TRUE
20124,21261,2,"2012-01-17 23:26:31",0,FALSE
20125,20133,3,"2011-12-21 21:13:59",5,FALSE
20126,20128,2,"2011-12-21 19:32:02",3,TRUE
20129,20138,3,"2011-12-21 22:54:08",2,TRUE
20130,20132,5,"2011-12-21 20:56:45",1,FALSE
20131,20267,1,"2011-12-27 09:50:42",0,FALSE
20136,20137,1,"2011-12-21 22:34:00",0,FALSE
20136,20165,2,"2011-12-22 15:37:36",0,FALSE
20139,20141,1,"2011-12-21 23:33:17",1,FALSE
20146,20153,2,"2011-12-22 08:01:38",0,TRUE
20148,20152,4,"2011-12-22 05:44:40",0,FALSE
20150,20236,2,"2011-12-26 00:18:08",2,FALSE
20150,20327,2,"2011-12-28 18:21:52",0,TRUE
20151,24683,1,"2012-03-15 09:19:25",0,FALSE
20155,20164,5,"2011-12-22 15:10:12",1,TRUE
20158,20160,2,"2011-12-22 11:12:11",5,FALSE
20158,20163,2,"2011-12-22 14:58:01",13,FALSE
20166,20167,6,"2011-12-22 16:45:21",1,FALSE
20166,20168,9,"2011-12-22 16:46:03",2,TRUE
20166,20206,4,"2011-12-24 16:06:20",4,FALSE
20166,20207,3,"2011-12-24 17:04:20",0,FALSE
20172,20193,0,"2011-12-23 21:19:08",0,FALSE
20176,20181,1,"2011-12-22 22:27:36",2,TRUE
20177,20178,8,"2011-12-22 21:18:07",3,TRUE
20177,20182,3,"2011-12-23 05:20:09",0,FALSE
20187,20188,1,"2011-12-23 14:59:06",4,FALSE
20187,20481,0,"2012-01-02 17:04:35",0,FALSE
20189,20201,-2,"2011-12-24 02:13:59",1,FALSE
20194,20286,0,"2011-12-27 18:54:48",0,FALSE
20194,20318,4,"2011-12-28 15:08:22",1,FALSE
20196,20232,5,"2011-12-25 19:20:56",1,TRUE
20199,20365,3,"2011-12-29 18:05:43",0,TRUE
20199,20379,0,"2011-12-30 08:52:24",0,FALSE
20199,24028,0,"2012-03-02 23:24:30",0,FALSE
20200,20202,3,"2011-12-24 06:08:49",2,FALSE
20200,20203,3,"2011-12-24 06:47:57",0,TRUE
20200,20212,1,"2011-12-24 21:32:11",0,FALSE
20209,20211,3,"2011-12-24 19:54:36",2,TRUE
20209,20216,2,"2011-12-24 23:46:07",3,FALSE
20217,20218,14,"2011-12-25 01:42:55",0,TRUE
20217,20221,6,"2011-12-25 09:46:06",1,FALSE
20224,20228,5,"2011-12-25 15:17:19",2,TRUE
20224,20229,2,"2011-12-25 15:20:39",0,FALSE
20224,20234,2,"2011-12-25 21:55:38",0,FALSE
20225,20233,4,"2011-12-25 20:09:29",0,FALSE
20226,20231,1,"2011-12-25 19:17:25",0,FALSE
20227,20230,8,"2011-12-25 16:06:32",3,TRUE
20235,20239,7,"2011-12-26 11:15:11",0,FALSE
20235,20380,0,"2011-12-30 09:51:35",0,FALSE
20238,20244,1,"2011-12-26 14:52:31",0,TRUE
20240,20285,1,"2011-12-27 18:09:03",11,TRUE
20241,20242,2,"2011-12-26 13:57:27",3,FALSE
20241,20326,2,"2011-12-28 17:54:12",5,TRUE
20243,20253,2,"2011-12-27 00:30:04",0,TRUE
20245,20288,1,"2011-12-27 19:02:44",4,FALSE
20247,20249,3,"2011-12-26 20:43:39",0,TRUE
20248,20289,1,"2011-12-27 19:08:16",1,TRUE
20250,20252,8,"2011-12-26 23:07:03",5,FALSE
20250,20279,6,"2011-12-27 14:31:03",0,FALSE
20251,20280,2,"2011-12-27 14:38:15",0,FALSE
20254,20311,0,"2011-12-28 10:50:56",1,TRUE
20265,20501,2,"2012-01-02 19:55:02",0,TRUE
20271,20274,4,"2011-12-27 13:30:38",14,TRUE
20273,20283,3,"2011-12-27 17:08:51",1,FALSE
20281,20282,0,"2011-12-27 16:17:42",1,TRUE
20291,20293,2,"2011-12-27 21:43:10",0,FALSE
20291,30430,0,"2012-06-14 03:41:08",0,FALSE
20294,20322,1,"2011-12-28 16:53:50",0,TRUE
20294,20325,1,"2011-12-28 17:36:30",1,FALSE
20295,20296,2,"2011-12-27 23:53:36",4,FALSE
20295,20303,11,"2011-12-28 04:33:49",4,TRUE
20295,20310,5,"2011-12-28 10:44:25",0,FALSE
20295,21010,1,"2012-01-12 21:13:28",0,FALSE
20297,20307,1,"2011-12-28 07:46:18",0,FALSE
20297,20309,9,"2011-12-28 10:11:34",3,TRUE
20297,20340,1,"2011-12-28 21:54:20",0,FALSE
20298,20299,2,"2011-12-28 01:41:30",0,TRUE
20298,20350,2,"2011-12-29 08:20:35",1,FALSE
20300,20302,1,"2011-12-28 03:03:26",3,FALSE
20300,20308,1,"2011-12-28 08:18:52",7,FALSE
20300,20337,1,"2011-12-28 21:27:00",0,FALSE
20300,20338,1,"2011-12-28 21:29:27",0,FALSE
20301,20328,0,"2011-12-28 18:36:43",0,FALSE
20301,20345,1,"2011-12-29 03:42:28",0,FALSE
20305,20306,1,"2011-12-28 07:41:57",0,TRUE
20314,20320,4,"2011-12-28 15:46:31",0,FALSE
20315,20317,1,"2011-12-28 14:49:36",4,FALSE
20323,20384,3,"2011-12-30 11:52:39",1,FALSE
20324,20334,0,"2011-12-28 19:35:52",1,FALSE
20324,25450,0,"2012-03-28 19:51:48",0,FALSE
20330,20336,6,"2011-12-28 20:33:30",3,TRUE
20332,20333,4,"2011-12-28 19:30:45",3,FALSE
20341,30421,0,"2012-06-13 23:52:11",0,FALSE
20342,20343,0,"2011-12-28 22:59:35",2,FALSE
20342,20347,4,"2011-12-29 05:01:08",3,TRUE
20346,20348,5,"2011-12-29 06:20:03",5,FALSE
20349,20355,2,"2011-12-29 11:21:02",1,FALSE
20349,20369,4,"2011-12-29 21:38:05",0,FALSE
20349,20394,5,"2011-12-30 18:28:19",3,FALSE
20349,20550,0,"2012-01-03 17:44:36",1,FALSE
20354,20356,2,"2011-12-29 12:29:23",0,TRUE
20357,20360,0,"2011-12-29 15:40:49",2,FALSE
20362,20363,4,"2011-12-29 16:54:35",5,FALSE
20366,20367,1,"2011-12-29 19:02:22",1,TRUE
20366,20368,3,"2011-12-29 20:48:12",0,FALSE
20366,20371,1,"2011-12-29 22:42:59",0,FALSE
20375,20376,0,"2011-12-30 05:27:33",5,FALSE
20375,20400,2,"2011-12-30 22:32:56",9,FALSE
20375,20690,4,"2012-01-06 20:36:42",13,FALSE
20377,20378,1,"2011-12-30 07:20:39",0,FALSE
20377,22349,0,"2012-02-06 16:11:40",0,TRUE
20377,22353,1,"2012-02-06 17:52:33",0,FALSE
20381,20383,10,"2011-12-30 11:10:18",4,TRUE
20381,20398,5,"2011-12-30 21:56:18",1,FALSE
20385,20413,1,"2011-12-31 06:50:20",0,FALSE
20386,20404,2,"2011-12-30 23:08:27",0,FALSE
20386,20420,0,"2011-12-31 16:55:29",0,FALSE
20388,20389,1,"2011-12-30 16:03:18",0,FALSE
20388,20391,1,"2011-12-30 16:53:07",0,FALSE
20397,20410,0,"2011-12-31 01:30:45",2,FALSE
20397,20422,0,"2011-12-31 18:23:14",2,FALSE
20397,22614,1,"2012-02-11 01:06:36",0,FALSE
20399,20405,-1,"2011-12-30 23:11:19",0,FALSE
20399,20418,1,"2011-12-31 13:42:02",0,FALSE
20401,20434,1,"2011-12-31 23:31:18",2,FALSE
20401,23978,0,"2012-03-02 05:10:50",0,FALSE
20402,20406,5,"2011-12-30 23:15:49",5,FALSE
20407,20408,6,"2011-12-31 00:04:11",5,FALSE
20409,20411,0,"2011-12-31 05:20:36",0,FALSE
20409,20412,0,"2011-12-31 06:12:23",4,FALSE
20409,20419,2,"2011-12-31 14:45:44",0,TRUE
20414,20467,0,"2012-01-02 09:48:00",1,TRUE
20416,20521,3,"2012-01-03 05:44:03",1,FALSE
20417,21211,1,"2012-01-17 05:09:53",0,FALSE
20421,20433,3,"2011-12-31 23:08:56",0,TRUE
20423,20427,3,"2011-12-31 20:35:46",2,TRUE
20424,20426,3,"2011-12-31 20:31:02",5,TRUE
20428,20431,1,"2011-12-31 22:22:18",0,FALSE
20428,20432,2,"2011-12-31 22:25:31",1,FALSE
20429,25982,0,"2012-04-06 13:57:17",1,FALSE
20429,25999,1,"2012-04-06 21:59:06",0,FALSE
20435,20460,4,"2012-01-01 23:01:10",2,TRUE
20437,20442,1,"2012-01-01 13:27:47",0,FALSE
20437,20443,4,"2012-01-01 13:32:10",7,TRUE
20437,20472,4,"2012-01-02 12:27:43",1,FALSE
20438,20440,4,"2012-01-01 11:22:33",0,FALSE
20439,20449,3,"2012-01-01 15:39:24",3,TRUE
20441,20451,5,"2012-01-01 17:41:56",0,TRUE
20445,20454,1,"2012-01-01 20:18:26",4,FALSE
20447,20448,10,"2012-01-01 15:38:25",3,FALSE
20447,20453,7,"2012-01-01 19:22:16",0,TRUE
20447,20470,4,"2012-01-02 11:45:47",1,FALSE
20450,20465,2,"2012-01-02 07:30:52",0,TRUE
20452,20455,11,"2012-01-01 20:54:46",10,TRUE
20457,20458,3,"2012-01-01 22:04:50",2,FALSE
20462,20464,5,"2012-01-02 07:25:21",8,FALSE
20463,21054,2,"2012-01-13 15:50:15",1,TRUE
20466,20479,2,"2012-01-02 16:11:04",1,FALSE
20466,20498,1,"2012-01-02 19:04:43",1,TRUE
20469,20496,1,"2012-01-02 18:34:08",2,TRUE
20476,20478,1,"2012-01-02 15:25:14",5,FALSE
20476,20480,1,"2012-01-02 16:23:07",2,FALSE
20482,20495,1,"2012-01-02 18:20:40",0,FALSE
20482,20497,2,"2012-01-02 18:48:27",2,FALSE
20499,20500,6,"2012-01-02 19:42:16",2,FALSE
20503,20505,4,"2012-01-02 22:40:15",1,FALSE
